home_avg_FTHG,home_avg_HS,home_avg_HST,home_avg_HC,home_avg_HP,home_avg_HCS,away_avg_FTAG,away_avg_AS,away_avg_AST,away_avg_AC,away_avg_AP,away_avg_ACS,H_golas/shot,A_goals/shot,home_avg_HP_squared,away_avg_AP_squared
1.5,13.5,5.5,3.5,1.5,0.0,2.0,10.5,4.0,4.5,0.5,0.0,0.1111111111111111,0.19047619047619047,2.25,0.25
3.4,17.0,7.0,4.6,3.0,0.2,2.2,16.0,5.0,8.0,2.0,0.4,0.19999999999999998,0.1375,9.0,4.0
2.0,14.8,6.4,7.0,1.8,0.0,1.6,10.0,3.0,5.0,1.0,0.0,0.13513513513513511,0.16,3.24,1.0
1.4,12.6,3.4,4.4,0.6,0.2,1.0,11.0,3.6,4.2,0.8,0.0,0.1111111111111111,0.09090909090909091,0.36,0.6400000000000001
1.8,17.4,6.6,8.4,2.0,0.4,2.2,12.8,6.0,2.0,1.8,0.6,0.10344827586206898,0.171875,4.0,3.24
3.0,15.333333333333334,4.333333333333333,7.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,12.666666666666666,5.0,6.333333333333333,1.3333333333333333,0.3333333333333333,0.19565217391304346,0.10526315789473684,5.4444444444444455,1.7777777777777777
2.2,16.6,6.2,7.6,2.6,0.4,0.8,11.0,3.6,2.8,0.8,0.0,0.13253012048192772,0.07272727272727274,6.760000000000001,0.6400000000000001
1.6,15.2,4.8,8.4,2.2,0.2,1.0,6.0,2.8,3.4,0.8,0.0,0.10526315789473685,0.16666666666666666,4.840000000000001,0.6400000000000001
1.4,10.6,3.0,5.8,0.8,0.0,1.0,10.8,4.0,5.4,1.2,0.4,0.1320754716981132,0.09259259259259259,0.6400000000000001,1.44
3.0,11.0,5.0,5.0,3.0,0.0,0.0,12.0,4.0,7.0,0.0,0.0,0.2727272727272727,0.0,9.0,0.0
1.2,14.2,4.2,5.4,1.4,0.6,2.0,12.2,4.2,6.8,1.0,0.2,0.08450704225352113,0.1639344262295082,1.9599999999999997,1.0
1.2,19.4,4.4,5.4,1.4,0.4,0.2,7.2,2.2,1.4,0.0,0.0,0.061855670103092786,0.02777777777777778,1.9599999999999997,0.0
1.2,9.0,4.2,4.6,0.6,0.2,1.0,15.4,5.0,5.8,0.8,0.2,0.13333333333333333,0.06493506493506493,0.36,0.6400000000000001
1.0,12.8,3.8,6.2,0.8,0.0,1.2,15.6,5.6,5.2,0.6,0.0,0.078125,0.07692307692307693,0.6400000000000001,0.36
2.5,9.5,4.75,3.75,3.0,0.5,1.0,12.0,4.5,3.75,0.25,0.0,0.2631578947368421,0.08333333333333333,9.0,0.0625
2.0,9.0,4.5,3.5,1.5,0.0,1.0,7.0,4.0,4.5,0.0,0.0,0.2222222222222222,0.14285714285714285,2.25,0.0
1.2,12.8,3.6,7.0,1.0,0.2,1.2,7.4,3.2,2.2,0.8,0.0,0.09374999999999999,0.16216216216216214,1.0,0.6400000000000001
0.8,14.2,4.0,6.6,0.8,0.2,0.8,7.6,3.4,2.8,0.4,0.0,0.05633802816901409,0.10526315789473685,0.6400000000000001,0.16000000000000003
0.8,9.6,2.4,3.4,0.6,0.0,1.0,12.0,3.6,5.6,0.8,0.2,0.08333333333333334,0.08333333333333333,0.36,0.6400000000000001
2.0,11.0,3.0,2.0,3.0,1.0,0.0,17.0,2.0,9.0,0.0,0.0,0.18181818181818182,0.0,9.0,0.0
1.8,16.6,5.2,8.4,0.8,0.2,1.4,16.0,4.4,7.2,1.0,0.2,0.10843373493975902,0.0875,0.6400000000000001,1.0
1.3333333333333333,13.333333333333334,5.333333333333333,4.0,1.3333333333333333,0.0,1.0,12.0,4.333333333333333,5.0,0.6666666666666666,0.0,0.09999999999999999,0.08333333333333333,1.7777777777777777,0.4444444444444444
0.0,9.0,1.0,1.0,0.0,0.0,1.0,13.0,4.0,6.0,1.0,0.0,0.0,0.07692307692307693,0.0,1.0
0.3333333333333333,11.0,3.3333333333333335,5.666666666666667,1.0,0.3333333333333333,0.6666666666666666,7.333333333333333,4.333333333333333,3.6666666666666665,0.0,0.0,0.0303030303030303,0.09090909090909091,1.0,0.0
2.5,14.5,6.0,3.0,3.0,0.0,1.5,14.5,3.0,2.5,2.0,0.5,0.1724137931034483,0.10344827586206896,9.0,4.0
1.4,10.4,3.8,7.0,1.2,0.0,1.8,11.6,4.0,4.8,2.0,0.0,0.1346153846153846,0.15517241379310345,1.44,4.0
1.0,14.0,4.8,5.2,1.0,0.2,0.2,6.6,1.0,4.4,0.4,0.2,0.07142857142857142,0.030303030303030307,1.0,0.16000000000000003
3.4,23.4,9.0,8.4,2.6,0.2,2.0,10.0,3.2,3.8,1.2,0.0,0.1452991452991453,0.2,6.760000000000001,1.44
2.4,21.0,8.0,8.0,2.0,0.2,0.6,10.2,3.2,4.4,0.4,0.0,0.11428571428571428,0.058823529411764705,4.0,0.16000000000000003
1.0,12.0,3.8,6.2,1.0,0.2,1.6,14.2,5.2,5.2,1.8,0.2,0.08333333333333333,0.11267605633802819,1.0,3.24
0.0,9.0,3.0,4.0,0.0,0.0,4.0,15.0,4.0,6.0,3.0,1.0,0.0,0.26666666666666666,0.0,9.0
1.8,14.0,3.6,8.8,1.6,0.4,1.4,10.2,4.4,3.8,1.0,0.4,0.1285714285714286,0.13725490196078433,2.5600000000000005,1.0
1.4,8.0,3.0,1.8,1.6,0.4,0.8,8.0,2.0,3.4,0.8,0.0,0.175,0.1,2.5600000000000005,0.6400000000000001
1.6666666666666667,19.666666666666668,5.666666666666667,5.0,2.0,0.0,0.3333333333333333,8.666666666666666,1.3333333333333333,3.3333333333333335,1.3333333333333333,0.6666666666666666,0.0847457627118644,0.038461538461538464,4.0,1.7777777777777777
2.2,17.6,5.6,7.2,2.0,0.2,0.8,10.0,4.0,3.4,1.0,0.4,0.125,0.08,4.0,1.0
2.0,18.0,6.0,8.0,3.0,1.0,0.0,9.0,3.0,2.0,0.0,0.0,0.1111111111111111,0.0,9.0,0.0
0.0,19.0,9.0,10.0,0.0,0.0,0.0,23.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,14.8,4.4,4.8,0.4,0.0,0.6,11.2,2.8,5.2,0.2,0.0,0.040540540540540536,0.053571428571428575,0.16000000000000003,0.04000000000000001
2.0,14.5,6.0,5.0,2.0,0.5,1.5,7.5,3.0,3.0,0.0,0.0,0.13793103448275862,0.2,4.0,0.0
0.8,11.8,4.6,4.6,0.8,0.2,1.0,12.0,4.0,2.4,1.0,0.2,0.06779661016949153,0.08333333333333333,0.6400000000000001,1.0
1.0,7.333333333333333,2.3333333333333335,3.0,1.3333333333333333,0.3333333333333333,1.0,6.333333333333333,2.6666666666666665,1.6666666666666667,1.0,0.0,0.13636363636363638,0.15789473684210528,1.7777777777777777,1.0
1.4,7.6,3.2,4.4,0.8,0.0,1.0,10.6,3.8,4.4,0.4,0.0,0.18421052631578946,0.09433962264150944,0.6400000000000001,0.16000000000000003
1.4,8.2,3.2,3.4,1.8,0.4,1.2,8.8,3.2,4.6,1.8,0.4,0.17073170731707318,0.13636363636363635,3.24,3.24
2.0,10.0,3.0,7.0,0.0,0.0,3.0,5.0,4.0,1.0,3.0,0.0,0.2,0.6,0.0,9.0
3.3333333333333335,15.333333333333334,6.666666666666667,6.0,2.3333333333333335,0.3333333333333333,2.0,13.333333333333334,3.6666666666666665,4.666666666666667,2.0,0.6666666666666666,0.21739130434782608,0.15,5.4444444444444455,4.0
1.4,10.6,4.2,6.2,1.8,0.2,2.0,12.4,4.8,4.6,1.2,0.0,0.1320754716981132,0.16129032258064516,3.24,1.44
1.0,15.5,2.5,6.0,2.0,1.0,1.5,12.0,6.0,7.0,1.5,0.5,0.06451612903225806,0.125,4.0,2.25
0.0,7.0,2.0,2.0,0.0,0.0,0.0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,13.8,5.6,5.2,2.0,0.2,1.0,8.6,2.2,4.0,0.6,0.0,0.17391304347826086,0.11627906976744186,4.0,0.36
3.2,16.8,6.2,6.0,3.0,0.4,2.4,11.8,5.8,5.6,2.0,0.2,0.19047619047619047,0.20338983050847456,9.0,4.0
4.0,19.0,7.0,6.0,3.0,0.0,0.0,9.0,3.0,3.0,1.0,1.0,0.21052631578947367,0.0,9.0,1.0
2.2,14.2,5.2,5.0,2.0,0.4,1.8,10.2,4.4,3.2,2.6,0.8,0.15492957746478875,0.17647058823529413,4.0,6.760000000000001
0.8,10.0,3.0,4.6,0.2,0.0,2.4,12.0,4.2,3.6,2.0,0.4,0.08,0.19999999999999998,0.04000000000000001,4.0
2.0,16.4,6.6,8.8,1.4,0.2,1.6,12.4,4.0,4.0,2.6,0.8,0.12195121951219513,0.12903225806451613,1.9599999999999997,6.760000000000001
2.0,12.666666666666666,6.0,4.666666666666667,2.0,0.3333333333333333,3.0,12.666666666666666,6.0,3.0,1.0,0.3333333333333333,0.15789473684210528,0.2368421052631579,4.0,1.0
1.8,16.8,5.6,5.4,1.2,0.2,1.6,13.0,5.0,5.4,1.2,0.2,0.10714285714285714,0.12307692307692308,1.44,1.44
1.6,14.4,5.4,6.4,1.2,0.2,1.8,12.6,4.0,4.2,2.6,0.6,0.11111111111111112,0.14285714285714288,1.44,6.760000000000001
2.3333333333333335,13.0,5.333333333333333,4.666666666666667,3.0,0.3333333333333333,0.6666666666666666,12.0,3.6666666666666665,4.0,0.3333333333333333,0.0,0.1794871794871795,0.05555555555555555,9.0,0.1111111111111111
1.0,10.6,3.6,5.6,2.0,0.4,1.0,12.6,3.0,4.6,1.0,0.2,0.09433962264150944,0.07936507936507936,4.0,1.0
1.0,16.0,4.0,8.0,1.0,0.0,1.0,14.0,5.0,9.0,1.0,0.0,0.0625,0.07142857142857142,1.0,1.0
2.0,8.666666666666666,4.666666666666667,3.6666666666666665,2.3333333333333335,0.3333333333333333,2.0,10.666666666666666,3.3333333333333335,3.3333333333333335,1.3333333333333333,0.3333333333333333,0.23076923076923078,0.1875,5.4444444444444455,1.7777777777777777
3.2,15.4,6.8,6.0,3.0,0.2,1.4,10.6,3.6,5.2,1.2,0.0,0.2077922077922078,0.1320754716981132,9.0,1.44
0.8,7.4,2.4,5.4,0.4,0.0,0.6,10.8,4.0,4.6,0.0,0.0,0.10810810810810811,0.05555555555555555,0.16000000000000003,0.0
2.8,18.2,6.4,6.6,2.2,0.4,1.0,10.2,4.4,4.0,0.2,0.0,0.15384615384615385,0.09803921568627452,4.840000000000001,0.04000000000000001
1.4,11.8,3.8,5.2,2.0,0.2,1.8,9.4,3.8,4.2,1.2,0.0,0.11864406779661016,0.19148936170212766,4.0,1.44
4.25,15.75,7.0,5.0,3.0,0.25,1.0,9.8,2.4,4.2,0.8,0.0,0.2698412698412698,0.1020408163265306,9.0,0.6400000000000001
2.0,15.4,6.2,6.2,2.0,0.2,1.4,11.6,4.8,4.4,1.4,0.2,0.12987012987012986,0.12068965517241378,4.0,1.9599999999999997
2.0,11.5,3.0,5.5,2.0,0.0,0.5,13.0,3.5,4.5,1.5,0.5,0.17391304347826086,0.038461538461538464,4.0,2.25
1.5,8.0,3.75,3.5,1.75,0.25,1.5,16.0,3.5,5.5,1.5,0.25,0.1875,0.09375,3.0625,2.25
1.0,14.6,3.8,6.8,0.8,0.0,0.6,8.6,2.8,3.4,0.6,0.0,0.0684931506849315,0.06976744186046512,0.6400000000000001,0.36
2.0,25.6,8.4,10.4,2.0,0.0,1.0,13.2,3.8,5.2,0.8,0.2,0.078125,0.07575757575757576,4.0,0.6400000000000001
0.8,13.6,3.6,5.6,1.0,0.6,2.0,12.4,5.2,5.6,1.2,0.4,0.05882352941176471,0.16129032258064516,1.0,1.44
1.0,12.0,5.0,5.2,1.4,0.4,0.8,14.0,4.4,7.4,1.4,0.2,0.08333333333333333,0.05714285714285715,1.9599999999999997,1.9599999999999997
0.4,12.2,4.8,4.8,1.0,0.4,1.0,15.8,5.0,8.4,0.8,0.0,0.03278688524590164,0.06329113924050632,1.0,0.6400000000000001
1.2,13.4,5.8,6.6,1.0,0.0,1.6,12.2,5.4,5.6,0.8,0.0,0.08955223880597014,0.13114754098360656,1.0,0.6400000000000001
1.0,12.333333333333334,5.333333333333333,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.0,8.0,3.0,3.0,0.75,0.25,0.08108108108108107,0.125,1.7777777777777777,0.5625
0.5,7.5,1.5,5.0,0.0,0.0,2.0,17.5,6.0,4.0,2.0,0.5,0.06666666666666667,0.11428571428571428,0.0,4.0
3.4,20.0,7.2,8.0,2.6,0.0,1.6,18.0,5.8,6.8,1.4,0.2,0.16999999999999998,0.08888888888888889,6.760000000000001,1.9599999999999997
0.6,11.6,3.2,4.0,0.6,0.2,1.0,9.2,4.0,3.6,1.6,0.4,0.05172413793103448,0.10869565217391305,0.36,2.5600000000000005
1.6,11.6,3.8,4.4,1.4,0.2,0.6,7.0,2.6,2.8,0.6,0.2,0.13793103448275862,0.08571428571428572,1.9599999999999997,0.36
1.0,16.2,5.0,4.4,0.8,0.2,1.0,13.8,4.4,4.4,1.8,0.4,0.0617283950617284,0.07246376811594203,0.6400000000000001,3.24
2.0,16.4,5.2,7.6,2.0,0.2,1.0,10.4,4.6,5.4,0.2,0.0,0.12195121951219513,0.09615384615384615,4.0,0.04000000000000001
0.8,14.2,3.2,7.4,1.2,0.2,1.4,11.2,3.8,3.8,1.4,0.2,0.05633802816901409,0.125,1.44,1.9599999999999997
1.6,14.4,5.6,7.2,1.2,0.2,1.2,9.4,5.0,4.0,0.6,0.2,0.11111111111111112,0.1276595744680851,1.44,0.36
1.0,11.0,4.6,4.0,0.6,0.2,0.8,8.2,2.8,3.8,0.8,0.2,0.09090909090909091,0.09756097560975611,0.36,0.6400000000000001
1.5,15.0,6.25,6.75,1.25,0.0,1.0,14.25,4.5,6.5,1.25,0.25,0.1,0.07017543859649122,1.5625,1.5625
2.75,20.0,8.0,8.0,2.25,0.0,1.75,12.5,3.75,5.5,1.75,0.0,0.1375,0.14,5.0625,3.0625
2.8,22.0,7.6,7.4,2.4,0.4,1.4,9.4,5.0,3.8,0.6,0.2,0.12727272727272726,0.14893617021276595,5.76,0.36
0.6,12.6,3.2,5.0,0.0,0.0,1.4,10.0,3.4,4.2,1.2,0.2,0.047619047619047616,0.13999999999999999,0.0,1.44
2.4,12.4,5.2,3.4,2.6,0.4,1.0,10.4,2.2,4.6,0.6,0.0,0.1935483870967742,0.09615384615384615,6.760000000000001,0.36
2.4,15.2,5.8,5.0,3.0,0.4,0.4,5.6,1.4,3.0,0.2,0.0,0.15789473684210525,0.07142857142857144,9.0,0.04000000000000001
1.0,8.2,2.0,3.4,1.2,0.2,2.4,15.2,6.6,6.0,1.6,0.0,0.12195121951219513,0.15789473684210525,1.44,2.5600000000000005
1.0,10.5,3.5,3.0,0.0,0.0,0.0,6.5,2.0,2.5,0.0,0.0,0.09523809523809523,0.0,0.0,0.0
2.6,15.2,5.6,4.8,2.0,0.0,2.2,15.8,6.2,5.2,1.6,0.0,0.17105263157894737,0.13924050632911392,4.0,2.5600000000000005
3.75,20.25,7.25,8.5,2.0,0.25,2.25,16.0,5.75,5.0,2.0,0.5,0.18518518518518517,0.140625,4.0,4.0
1.8,18.8,5.8,6.4,2.6,1.0,1.6,17.0,6.0,6.0,2.4,0.6,0.09574468085106383,0.09411764705882353,6.760000000000001,5.76
2.0,17.0,9.0,8.0,2.0,0.0,0.0,22.0,6.0,6.0,0.0,0.0,0.11764705882352941,0.0,4.0,0.0
2.0,14.2,4.2,3.6,2.0,0.4,1.8,13.2,5.6,5.8,0.8,0.2,0.14084507042253522,0.13636363636363638,4.0,0.6400000000000001
1.2,11.8,3.0,7.0,1.0,0.2,0.8,13.8,5.2,6.0,0.8,0.2,0.10169491525423728,0.057971014492753624,1.0,0.6400000000000001
3.6,17.2,5.4,6.8,3.0,0.4,0.6,13.0,4.4,5.2,0.8,0.2,0.20930232558139536,0.04615384615384615,9.0,0.6400000000000001
1.2,12.6,4.2,6.4,1.4,0.2,1.8,11.2,4.2,6.0,2.0,0.2,0.09523809523809523,0.16071428571428573,1.9599999999999997,4.0
1.0,8.4,3.0,2.8,0.6,0.0,1.6,18.0,5.8,6.6,1.6,0.2,0.11904761904761904,0.08888888888888889,0.36,2.5600000000000005
0.0,10.8,3.2,4.6,0.0,0.0,1.2,9.2,3.4,5.6,1.8,0.2,0.0,0.13043478260869565,0.0,3.24
1.4,13.8,4.8,4.6,1.8,0.6,1.4,12.2,4.2,3.6,1.0,0.0,0.10144927536231883,0.11475409836065574,3.24,1.0
0.8,12.8,4.6,5.8,1.2,0.4,1.4,8.0,3.6,2.6,1.8,0.4,0.0625,0.175,1.44,3.24
1.0,16.0,5.0,5.0,0.0,0.0,1.5,11.0,2.5,6.5,2.0,0.0,0.0625,0.13636363636363635,0.0,4.0
1.8,15.0,4.0,6.0,2.0,0.2,1.4,9.8,3.6,3.4,1.4,0.4,0.12000000000000001,0.14285714285714285,4.0,1.9599999999999997
1.0,10.0,2.6666666666666665,2.6666666666666665,0.3333333333333333,0.0,0.3333333333333333,9.0,2.0,1.3333333333333333,0.3333333333333333,0.0,0.1,0.037037037037037035,0.1111111111111111,0.1111111111111111
1.2,14.0,3.8,4.0,0.8,0.2,1.8,12.0,4.8,5.6,1.8,0.4,0.08571428571428572,0.15,0.6400000000000001,3.24
1.5,19.5,5.5,5.0,2.0,0.0,1.5,14.0,5.5,8.0,2.0,0.0,0.07692307692307693,0.10714285714285714,4.0,4.0
0.8,8.4,2.8,2.4,0.2,0.0,0.6,9.6,3.0,6.6,0.6,0.2,0.09523809523809523,0.0625,0.04000000000000001,0.36
0.6,11.2,2.6,4.0,0.4,0.0,1.6,17.6,5.2,8.0,1.0,0.0,0.053571428571428575,0.09090909090909091,0.16000000000000003,1.0
0.5,11.5,5.0,4.0,0.5,0.0,2.0,16.0,4.5,6.0,2.0,0.5,0.043478260869565216,0.125,0.25,4.0
1.2,12.6,4.0,5.6,1.6,0.4,1.2,10.4,3.6,4.0,0.8,0.2,0.09523809523809523,0.11538461538461538,2.5600000000000005,0.6400000000000001
1.4,13.6,4.6,5.6,1.8,0.2,0.4,12.4,3.6,5.2,0.2,0.2,0.10294117647058823,0.03225806451612903,3.24,0.04000000000000001
1.2,15.6,4.8,6.2,0.8,0.2,2.0,11.0,4.0,4.0,2.0,0.4,0.07692307692307693,0.18181818181818182,0.6400000000000001,4.0
3.0,14.8,5.8,5.6,2.4,0.4,1.4,11.4,4.2,4.2,1.8,0.4,0.2027027027027027,0.12280701754385964,5.76,3.24
2.4,18.2,7.6,6.8,1.8,0.2,1.0,13.0,4.0,5.2,0.6,0.0,0.13186813186813187,0.07692307692307693,3.24,0.36
0.8,12.4,3.6,6.4,1.0,0.2,1.0,9.6,3.2,2.2,0.8,0.2,0.06451612903225806,0.10416666666666667,1.0,0.6400000000000001
1.4,8.4,3.2,4.4,0.8,0.0,1.0,13.0,4.4,6.0,0.2,0.0,0.16666666666666666,0.07692307692307693,0.6400000000000001,0.04000000000000001
1.4,11.2,4.0,5.4,1.8,0.2,1.2,10.4,2.8,5.0,1.6,0.0,0.125,0.11538461538461538,3.24,2.5600000000000005
2.2,16.4,5.2,5.4,3.0,0.4,2.2,11.2,5.6,4.6,2.4,0.0,0.13414634146341467,0.19642857142857145,9.0,5.76
1.0,9.8,3.2,2.8,0.4,0.0,2.0,11.2,5.6,3.4,1.6,0.0,0.1020408163265306,0.17857142857142858,0.16000000000000003,2.5600000000000005
4.0,18.0,8.0,10.0,3.0,0.0,1.0,10.0,2.0,2.0,0.0,0.0,0.2222222222222222,0.1,9.0,0.0
3.0,22.4,8.6,7.2,3.0,0.6,1.4,10.8,3.8,4.2,2.4,0.6,0.13392857142857142,0.12962962962962962,9.0,5.76
2.8,22.4,7.0,8.8,3.0,0.6,1.4,12.8,4.6,5.0,1.4,0.4,0.125,0.10937499999999999,9.0,1.9599999999999997
1.0,14.4,4.4,6.2,1.6,0.4,0.6,9.0,2.2,3.8,0.4,0.4,0.06944444444444445,0.06666666666666667,2.5600000000000005,0.16000000000000003
2.2,17.0,5.2,8.8,1.8,0.2,0.8,14.0,4.2,5.0,1.4,0.6,0.12941176470588237,0.05714285714285715,3.24,1.9599999999999997
1.6,14.8,4.4,6.2,1.6,0.4,1.6,10.8,4.6,3.4,1.4,0.2,0.10810810810810811,0.14814814814814814,2.5600000000000005,1.9599999999999997
1.2,11.8,4.4,3.6,0.8,0.2,1.8,11.2,4.4,6.8,2.2,0.6,0.10169491525423728,0.16071428571428573,0.6400000000000001,4.840000000000001
1.0,14.0,4.0,8.0,3.0,1.0,0.0,13.0,4.0,2.0,0.0,0.0,0.07142857142857142,0.0,9.0,0.0
0.8,12.8,3.6,7.8,0.0,0.0,1.8,11.6,3.2,4.8,1.2,0.0,0.0625,0.15517241379310345,0.0,1.44
1.0,13.2,4.0,5.0,1.4,0.6,1.8,14.8,5.8,5.8,1.2,0.2,0.07575757575757576,0.12162162162162161,1.9599999999999997,1.44
2.6,20.2,6.4,6.2,2.0,0.6,2.6,13.4,6.2,5.6,2.2,0.2,0.12871287128712872,0.19402985074626866,4.0,4.840000000000001
2.8,25.2,8.4,8.6,2.0,0.4,2.8,13.6,6.0,6.6,3.0,0.4,0.1111111111111111,0.20588235294117646,4.0,9.0
1.5,12.0,4.0,5.5,1.75,0.25,1.0,16.5,4.75,7.0,1.0,0.0,0.125,0.06060606060606061,3.0625,1.0
1.0,14.0,4.0,5.0,1.0,0.2,1.4,16.8,5.0,7.0,1.0,0.2,0.07142857142857142,0.08333333333333333,1.0,1.0
1.0,21.0,3.0,7.0,3.0,1.0,0.0,7.0,1.0,2.0,0.0,0.0,0.047619047619047616,0.0,9.0,0.0
1.2,14.2,4.2,6.6,1.4,0.2,2.0,17.4,5.2,6.8,2.2,0.6,0.08450704225352113,0.1149425287356322,1.9599999999999997,4.840000000000001
1.8,14.8,5.6,7.4,2.0,0.4,1.6,9.8,3.4,2.8,0.8,0.0,0.12162162162162161,0.16326530612244897,4.0,0.6400000000000001
1.6,16.4,4.8,3.6,2.0,0.4,0.6,9.0,3.4,2.8,0.6,0.4,0.09756097560975611,0.06666666666666667,4.0,0.36
1.0,16.5,4.0,5.75,1.25,0.5,1.0,10.5,3.75,5.5,1.0,0.25,0.06060606060606061,0.09523809523809523,1.5625,1.0
1.8,9.8,4.0,5.2,1.2,0.2,1.2,15.0,5.8,2.8,1.0,0.2,0.18367346938775508,0.08,1.44,1.0
1.4,15.6,5.2,7.6,1.0,0.4,0.4,8.8,2.6,2.2,0.6,0.2,0.08974358974358974,0.045454545454545456,1.0,0.36
2.4,15.2,5.4,6.2,1.8,0.4,2.8,14.2,6.4,4.0,3.0,0.6,0.15789473684210525,0.19718309859154928,3.24,9.0
1.6,18.4,6.0,9.0,1.8,0.4,0.4,11.0,3.8,4.8,1.0,0.6,0.08695652173913045,0.03636363636363637,3.24,1.0
0.6,9.4,4.2,2.4,0.6,0.2,2.0,13.0,4.6,5.4,1.2,0.4,0.06382978723404255,0.15384615384615385,0.36,1.44
2.4,22.2,7.2,6.4,2.4,0.4,1.8,10.0,3.6,5.4,1.2,0.0,0.10810810810810811,0.18,5.76,1.44
1.0,8.0,4.0,1.0,1.0,0.0,1.0,9.0,1.0,3.0,1.0,0.0,0.125,0.1111111111111111,1.0,1.0
1.6,14.6,6.8,5.2,1.4,0.2,2.0,11.4,4.8,4.0,0.8,0.0,0.10958904109589042,0.17543859649122806,1.9599999999999997,0.6400000000000001
1.0,10.6,3.6,3.6,1.0,0.2,0.8,7.0,3.4,3.2,0.0,0.0,0.09433962264150944,0.1142857142857143,1.0,0.0
2.0,17.2,5.2,5.0,2.6,0.4,2.0,20.2,6.8,5.6,1.6,0.0,0.11627906976744186,0.09900990099009901,6.760000000000001,2.5600000000000005
0.6666666666666666,6.0,2.0,3.3333333333333335,1.3333333333333333,0.6666666666666666,1.6666666666666667,10.0,3.6666666666666665,5.0,0.6666666666666666,0.0,0.1111111111111111,0.16666666666666669,1.7777777777777777,0.4444444444444444
1.8,13.8,5.6,6.0,1.4,0.2,1.2,6.2,2.6,2.2,0.8,0.0,0.13043478260869565,0.1935483870967742,1.9599999999999997,0.6400000000000001
1.5,13.5,4.5,6.0,3.0,0.5,0.0,12.0,2.5,5.5,1.0,1.0,0.1111111111111111,0.0,9.0,1.0
4.0,17.0,5.0,5.0,3.0,1.0,2.5,13.5,3.5,4.0,1.5,0.5,0.23529411764705882,0.18518518518518517,9.0,2.25
0.8,10.2,3.0,5.4,1.2,0.4,1.4,12.8,3.8,4.2,2.0,0.6,0.07843137254901962,0.10937499999999999,1.44,4.0
2.6,15.2,5.2,8.6,1.4,0.0,2.2,15.6,6.0,7.4,2.2,0.2,0.17105263157894737,0.14102564102564105,1.9599999999999997,4.840000000000001
2.5,16.0,6.0,8.0,2.0,0.5,1.0,11.5,3.5,4.0,0.5,0.0,0.15625,0.08695652173913043,4.0,0.25
0.8,12.4,3.4,5.4,0.6,0.0,1.4,14.8,4.4,6.6,0.8,0.0,0.06451612903225806,0.09459459459459459,0.36,0.6400000000000001
1.0,14.4,5.0,6.6,1.6,0.4,0.6,8.4,2.8,4.6,0.2,0.0,0.06944444444444445,0.07142857142857142,2.5600000000000005,0.04000000000000001
4.333333333333333,16.0,7.0,4.0,3.0,0.3333333333333333,1.75,12.0,3.25,4.5,1.75,0.0,0.2708333333333333,0.14583333333333334,9.0,3.0625
1.2,11.6,3.2,4.2,0.8,0.2,1.4,9.6,3.8,4.4,0.8,0.0,0.10344827586206896,0.14583333333333334,0.6400000000000001,0.6400000000000001
2.0,13.8,5.0,4.2,2.0,0.4,1.2,11.8,4.0,2.8,1.0,0.0,0.14492753623188406,0.10169491525423728,4.0,1.0
1.2,12.6,5.0,5.4,1.2,0.2,0.8,12.4,3.2,4.2,0.4,0.0,0.09523809523809523,0.06451612903225806,1.44,0.16000000000000003
4.666666666666667,18.0,7.0,9.0,3.0,0.6666666666666666,0.6666666666666666,11.666666666666666,4.0,2.6666666666666665,2.0,0.6666666666666666,0.2592592592592593,0.05714285714285714,9.0,4.0
2.0,15.2,4.4,5.8,1.8,0.0,1.2,16.4,5.6,5.6,1.0,0.2,0.13157894736842105,0.07317073170731708,3.24,1.0
1.8,19.6,7.4,5.4,1.6,0.2,1.2,11.4,4.2,2.4,0.8,0.2,0.09183673469387754,0.10526315789473684,2.5600000000000005,0.6400000000000001
0.5,15.5,2.0,6.0,2.0,1.0,1.5,15.0,4.5,7.5,1.5,0.5,0.03225806451612903,0.1,4.0,2.25
2.0,16.0,4.0,6.0,3.0,0.0,1.0,7.0,3.0,7.0,0.0,0.0,0.125,0.14285714285714285,9.0,0.0
0.3333333333333333,7.333333333333333,2.6666666666666665,2.0,0.3333333333333333,0.0,1.6666666666666667,8.0,3.6666666666666665,2.3333333333333335,0.3333333333333333,0.0,0.045454545454545456,0.20833333333333334,0.1111111111111111,0.1111111111111111
1.0,15.0,6.5,4.5,1.0,0.0,0.5,9.5,3.0,7.0,0.5,0.0,0.06666666666666667,0.05263157894736842,1.0,0.25
3.0,12.0,6.0,3.0,3.0,0.0,1.0,17.0,4.0,9.0,0.0,0.0,0.25,0.058823529411764705,9.0,0.0
1.2,13.2,5.0,5.2,0.8,0.0,2.2,12.6,5.0,5.4,1.4,0.4,0.09090909090909091,0.17460317460317462,0.6400000000000001,1.9599999999999997
1.6666666666666667,14.666666666666666,4.666666666666667,5.333333333333333,1.0,0.0,1.0,12.5,4.0,6.0,0.5,0.0,0.11363636363636365,0.08,1.0,0.25
1.0,8.0,2.6666666666666665,3.0,1.3333333333333333,0.0,1.0,10.333333333333334,2.0,4.333333333333333,1.0,0.0,0.125,0.0967741935483871,1.7777777777777777,1.0
